simulation_id,scenario_id,replicate,n_snps,n_sample,p_pop_hybridisation,p_individual_hybrid_given_pop,p_individual_hybrid_unconditional,expected_n_hybrid,prob_sample_contains_at_least_one_hybrid_theory,pop_hybridisation_occurred,true_n_hybrid,true_n_nonhybrid,true_any_hybrid,detected_hybrid_n_by_q,detected_true_hybrid_n_by_q,false_positive_n_by_q,false_negative_n_by_q,detected_any_true_hybrid_by_q,any_false_positive_by_q,mean_q_trout_hat,min_q_trout_hat,max_q_trout_hat,class_counts
683,snps_10_sample_20_pop_1_ind_0.005,3,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
684,snps_10_sample_20_pop_1_ind_0.005,4,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
685,snps_10_sample_20_pop_1_ind_0.005,5,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
686,snps_10_sample_20_pop_1_ind_0.005,6,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
687,snps_10_sample_20_pop_1_ind_0.005,7,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
688,snps_10_sample_20_pop_1_ind_0.005,8,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
689,snps_10_sample_20_pop_1_ind_0.005,9,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.6725,0,1,F2=1; nonhybrid_Salmon=6; nonhybrid_Trout=13
690,snps_10_sample_20_pop_1_ind_0.005,10,10,20,1,0.005,0.005,0.1,0.09538951972538245,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.495,0,1,BC2_to_Trout=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
691,snps_10_sample_20_pop_1_ind_0.01,1,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=8; nonhybrid_Trout=12
692,snps_10_sample_20_pop_1_ind_0.01,2,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.525,0,1,F1=1; nonhybrid_Salmon=9; nonhybrid_Trout=10
693,snps_10_sample_20_pop_1_ind_0.01,3,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
694,snps_10_sample_20_pop_1_ind_0.01,4,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
695,snps_10_sample_20_pop_1_ind_0.01,5,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.4375,0,1,BC1_to_Trout=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
696,snps_10_sample_20_pop_1_ind_0.01,6,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
697,snps_10_sample_20_pop_1_ind_0.01,7,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.4,0,1,nonhybrid_Salmon=12; nonhybrid_Trout=8
698,snps_10_sample_20_pop_1_ind_0.01,8,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
699,snps_10_sample_20_pop_1_ind_0.01,9,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.565,0,1,BC1_to_Salmon=1; nonhybrid_Salmon=8; nonhybrid_Trout=11
700,snps_10_sample_20_pop_1_ind_0.01,10,10,20,1,0.01,0.01,0.2,0.18209306240276923,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
701,snps_10_sample_20_pop_1_ind_0.025,1,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
702,snps_10_sample_20_pop_1_ind_0.025,2,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.4025,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
703,snps_10_sample_20_pop_1_ind_0.025,3,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.4525,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
704,snps_10_sample_20_pop_1_ind_0.025,4,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
705,snps_10_sample_20_pop_1_ind_0.025,5,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.25,0,1,nonhybrid_Salmon=15; nonhybrid_Trout=5
706,snps_10_sample_20_pop_1_ind_0.025,6,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.45,0,1,BC2_to_Trout=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
707,snps_10_sample_20_pop_1_ind_0.025,7,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
708,snps_10_sample_20_pop_1_ind_0.025,8,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=9; nonhybrid_Trout=11
709,snps_10_sample_20_pop_1_ind_0.025,9,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.4125,0,1,BC2_to_Salmon=2; nonhybrid_Salmon=10; nonhybrid_Trout=8
710,snps_10_sample_20_pop_1_ind_0.025,10,10,20,1,0.025,0.025,0.5,0.39731231978089987,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
711,snps_10_sample_20_pop_1_ind_0.05,1,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.3,0,1,nonhybrid_Salmon=14; nonhybrid_Trout=6
712,snps_10_sample_20_pop_1_ind_0.05,2,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.3825,0,1,BC2_to_Salmon=1; F2=1; nonhybrid_Salmon=11; nonhybrid_Trout=7
713,snps_10_sample_20_pop_1_ind_0.05,3,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.5125,0,1,BC1_to_Trout=1; F1=1; nonhybrid_Salmon=9; nonhybrid_Trout=9
714,snps_10_sample_20_pop_1_ind_0.05,4,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.4525,0,1,BC3_to_Salmon=1; nonhybrid_Salmon=10; nonhybrid_Trout=9
715,snps_10_sample_20_pop_1_ind_0.05,5,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.3025,0,1,BC3_to_Salmon=1; nonhybrid_Salmon=13; nonhybrid_Trout=6
716,snps_10_sample_20_pop_1_ind_0.05,6,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.6075,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=7; nonhybrid_Trout=12
717,snps_10_sample_20_pop_1_ind_0.05,7,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,0,0,0,1,FALSE,FALSE,0.6475,0,1,BC2_to_Trout=1; nonhybrid_Salmon=7; nonhybrid_Trout=12
718,snps_10_sample_20_pop_1_ind_0.05,8,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.6625,0,1,BC1_to_Salmon=1; nonhybrid_Salmon=6; nonhybrid_Trout=13
719,snps_10_sample_20_pop_1_ind_0.05,9,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
720,snps_10_sample_20_pop_1_ind_0.05,10,10,20,1,0.05,0.05,1,0.6415140775914581,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.325,0,1,F2=1; nonhybrid_Salmon=13; nonhybrid_Trout=6
721,snps_10_sample_20_pop_1_ind_0.1,1,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.7,0,1,nonhybrid_Salmon=6; nonhybrid_Trout=14
722,snps_10_sample_20_pop_1_ind_0.1,2,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.5075,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; nonhybrid_Salmon=9; nonhybrid_Trout=9
723,snps_10_sample_20_pop_1_ind_0.1,3,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
724,snps_10_sample_20_pop_1_ind_0.1,4,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.47,0,1,BC2_to_Trout=1; F1=1; nonhybrid_Salmon=10; nonhybrid_Trout=8
725,snps_10_sample_20_pop_1_ind_0.1,5,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.5975,0,1,BC2_to_Salmon=1; F1=1; F2=1; nonhybrid_Salmon=6; nonhybrid_Trout=11
726,snps_10_sample_20_pop_1_ind_0.1,6,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,1,19,TRUE,1,1,0,0,TRUE,FALSE,0.435,0,1,BC1_to_Trout=1; nonhybrid_Salmon=11; nonhybrid_Trout=8
727,snps_10_sample_20_pop_1_ind_0.1,7,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,3,17,TRUE,3,3,0,0,TRUE,FALSE,0.4675,0,1,BC1_to_Trout=1; BC2_to_Trout=2; nonhybrid_Salmon=10; nonhybrid_Trout=7
728,snps_10_sample_20_pop_1_ind_0.1,8,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.64,0,1,BC2_to_Trout=2; nonhybrid_Salmon=7; nonhybrid_Trout=11
729,snps_10_sample_20_pop_1_ind_0.1,9,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=10; nonhybrid_Trout=10
730,snps_10_sample_20_pop_1_ind_0.1,10,10,20,1,0.1,0.1,2,0.8784233454094307,TRUE,0,20,FALSE,0,0,0,0,FALSE,FALSE,0.45,0,1,nonhybrid_Salmon=11; nonhybrid_Trout=9
731,snps_10_sample_20_pop_1_ind_0.25,1,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,6,14,TRUE,5,5,0,1,TRUE,FALSE,0.4175,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC3_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=9; nonhybrid_Trout=5
732,snps_10_sample_20_pop_1_ind_0.25,2,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,3,3,0,1,TRUE,FALSE,0.455,0,1,BC2_to_Trout=3; F2=1; nonhybrid_Salmon=10; nonhybrid_Trout=6
733,snps_10_sample_20_pop_1_ind_0.25,3,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,3,17,TRUE,1,1,0,2,TRUE,FALSE,0.7225,0,1,BC3_to_Trout=2; F1=1; nonhybrid_Salmon=5; nonhybrid_Trout=12
734,snps_10_sample_20_pop_1_ind_0.25,4,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,5,5,0,0,TRUE,FALSE,0.62,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; F1=2; F2=1; nonhybrid_Salmon=5; nonhybrid_Trout=10
735,snps_10_sample_20_pop_1_ind_0.25,5,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,4,4,0,1,TRUE,FALSE,0.5225,0,1,BC3_to_Salmon=1; BC3_to_Trout=1; F1=1; F2=2; nonhybrid_Salmon=7; nonhybrid_Trout=8
736,snps_10_sample_20_pop_1_ind_0.25,6,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,3,17,TRUE,2,2,0,1,TRUE,FALSE,0.405,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; F1=1; nonhybrid_Salmon=10; nonhybrid_Trout=7
737,snps_10_sample_20_pop_1_ind_0.25,7,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,2,18,TRUE,2,2,0,0,TRUE,FALSE,0.4325,0,1,BC3_to_Salmon=1; F2=1; nonhybrid_Salmon=10; nonhybrid_Trout=8
738,snps_10_sample_20_pop_1_ind_0.25,8,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,5,5,0,0,TRUE,FALSE,0.5575,0,1,BC3_to_Salmon=1; F2=4; nonhybrid_Salmon=6; nonhybrid_Trout=9
739,snps_10_sample_20_pop_1_ind_0.25,9,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,4,16,TRUE,2,2,0,2,TRUE,FALSE,0.6875,0,1,BC1_to_Trout=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=1; nonhybrid_Salmon=5; nonhybrid_Trout=11
740,snps_10_sample_20_pop_1_ind_0.25,10,10,20,1,0.25,0.25,5,0.996828788061066,TRUE,5,15,TRUE,4,4,0,1,TRUE,FALSE,0.335,0,1,BC1_to_Salmon=3; BC1_to_Trout=1; BC3_to_Trout=1; nonhybrid_Salmon=11; nonhybrid_Trout=4
741,snps_10_sample_20_pop_1_ind_0.5,1,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,9,11,TRUE,5,5,0,4,TRUE,FALSE,0.59,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Trout=2; BC3_to_Salmon=1; BC3_to_Trout=2; F2=1; nonhybrid_Salmon=5; nonhybrid_Trout=6
742,snps_10_sample_20_pop_1_ind_0.5,2,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,10,10,TRUE,9,9,0,1,TRUE,FALSE,0.3625,0,1,BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=2; F1=1; F2=3; nonhybrid_Salmon=7; nonhybrid_Trout=3
743,snps_10_sample_20_pop_1_ind_0.5,3,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,15,5,TRUE,13,13,0,2,TRUE,FALSE,0.52,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=3; BC3_to_Trout=3; F2=3; nonhybrid_Salmon=2; nonhybrid_Trout=3
744,snps_10_sample_20_pop_1_ind_0.5,4,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,10,10,TRUE,9,9,0,1,TRUE,FALSE,0.4875,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=2; BC3_to_Trout=1; F2=1; nonhybrid_Salmon=4; nonhybrid_Trout=6
745,snps_10_sample_20_pop_1_ind_0.5,5,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,12,8,TRUE,10,10,0,2,TRUE,FALSE,0.5425,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Trout=1; BC3_to_Salmon=3; BC3_to_Trout=1; F1=2; F2=2; nonhybrid_Salmon=3; nonhybrid_Trout=5
746,snps_10_sample_20_pop_1_ind_0.5,6,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,9,11,TRUE,9,9,0,0,TRUE,FALSE,0.62,0,1,BC1_to_Salmon=1; BC2_to_Trout=2; BC3_to_Salmon=1; F1=1; F2=4; nonhybrid_Salmon=3; nonhybrid_Trout=8
747,snps_10_sample_20_pop_1_ind_0.5,7,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,9,11,TRUE,7,7,0,2,TRUE,FALSE,0.3025,0,1,BC1_to_Trout=1; BC2_to_Salmon=4; BC2_to_Trout=1; BC3_to_Salmon=1; F1=1; F2=1; nonhybrid_Salmon=8; nonhybrid_Trout=3
748,snps_10_sample_20_pop_1_ind_0.5,8,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,9,11,TRUE,7,7,0,2,TRUE,FALSE,0.31,0,1,BC1_to_Salmon=1; BC2_to_Salmon=2; BC3_to_Salmon=1; F1=2; F2=3; nonhybrid_Salmon=8; nonhybrid_Trout=3
749,snps_10_sample_20_pop_1_ind_0.5,9,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,10,10,TRUE,9,9,0,1,TRUE,FALSE,0.435,0,1,BC1_to_Salmon=4; BC2_to_Trout=2; BC3_to_Salmon=1; F2=3; nonhybrid_Salmon=6; nonhybrid_Trout=4
750,snps_10_sample_20_pop_1_ind_0.5,10,10,20,1,0.5,0.5,10,0.9999990463256836,TRUE,8,12,TRUE,6,6,0,2,TRUE,FALSE,0.465,0,1,BC2_to_Salmon=2; BC2_to_Trout=2; BC3_to_Salmon=1; F2=3; nonhybrid_Salmon=6; nonhybrid_Trout=6
751,snps_10_sample_20_pop_1_ind_0.75,1,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,11,9,TRUE,7,7,0,4,TRUE,FALSE,0.74,0,1,BC1_to_Trout=3; BC2_to_Salmon=2; BC2_to_Trout=2; BC3_to_Salmon=1; BC3_to_Trout=2; F2=1; nonhybrid_Salmon=1; nonhybrid_Trout=8
752,snps_10_sample_20_pop_1_ind_0.75,2,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,17,3,TRUE,14,14,0,3,TRUE,FALSE,0.465,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=3; BC2_to_Trout=4; BC3_to_Salmon=2; BC3_to_Trout=1; F1=2; F2=2; nonhybrid_Salmon=2; nonhybrid_Trout=1
753,snps_10_sample_20_pop_1_ind_0.75,3,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,15,5,TRUE,11,11,0,4,TRUE,FALSE,0.4775,0,1,BC1_to_Salmon=3; BC1_to_Trout=1; BC2_to_Salmon=1; BC3_to_Salmon=4; BC3_to_Trout=1; F1=3; F2=2; nonhybrid_Salmon=1; nonhybrid_Trout=4
754,snps_10_sample_20_pop_1_ind_0.75,4,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,17,3,TRUE,11,11,0,6,TRUE,FALSE,0.6025,0.05,1,BC1_to_Salmon=2; BC1_to_Trout=2; BC2_to_Salmon=2; BC2_to_Trout=3; BC3_to_Salmon=3; BC3_to_Trout=3; F1=2; nonhybrid_Trout=3
755,snps_10_sample_20_pop_1_ind_0.75,5,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,11,9,TRUE,10,10,0,1,TRUE,FALSE,0.5575,0,1,BC1_to_Salmon=1; BC1_to_Trout=4; BC2_to_Salmon=1; BC2_to_Trout=1; F1=3; F2=1; nonhybrid_Salmon=4; nonhybrid_Trout=5
756,snps_10_sample_20_pop_1_ind_0.75,6,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,15,5,TRUE,9,9,0,6,TRUE,FALSE,0.495,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=3; BC2_to_Trout=1; BC3_to_Trout=5; F1=1; F2=2; nonhybrid_Salmon=4; nonhybrid_Trout=1
757,snps_10_sample_20_pop_1_ind_0.75,7,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,15,5,TRUE,12,12,0,3,TRUE,FALSE,0.3925,0,1,BC1_to_Salmon=1; BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=2; BC3_to_Salmon=3; BC3_to_Trout=1; F2=5; nonhybrid_Salmon=4; nonhybrid_Trout=1
758,snps_10_sample_20_pop_1_ind_0.75,8,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,14,6,TRUE,11,11,0,3,TRUE,FALSE,0.45,0,1,BC1_to_Salmon=3; BC1_to_Trout=2; BC2_to_Salmon=1; BC3_to_Salmon=6; F2=2; nonhybrid_Salmon=1; nonhybrid_Trout=5
759,snps_10_sample_20_pop_1_ind_0.75,9,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,13,7,TRUE,7,7,0,6,TRUE,FALSE,0.5075,0,1,BC2_to_Salmon=2; BC2_to_Trout=5; BC3_to_Salmon=1; BC3_to_Trout=2; F1=1; F2=2; nonhybrid_Salmon=5; nonhybrid_Trout=2
760,snps_10_sample_20_pop_1_ind_0.75,10,10,20,1,0.75,0.75,15,0.9999999999990905,TRUE,12,8,TRUE,11,11,0,1,TRUE,FALSE,0.6025,0,1,BC1_to_Trout=1; BC2_to_Salmon=3; BC3_to_Trout=2; F1=4; F2=2; nonhybrid_Salmon=2; nonhybrid_Trout=6
761,snps_10_sample_20_pop_1_ind_1,1,10,20,1,1,1,20,1,TRUE,20,0,TRUE,14,14,0,6,TRUE,FALSE,0.5125,0,1,BC1_to_Salmon=2; BC1_to_Trout=3; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=4; BC3_to_Trout=5; F1=3
762,snps_10_sample_20_pop_1_ind_1,2,10,20,1,1,1,20,1,TRUE,20,0,TRUE,14,14,0,6,TRUE,FALSE,0.4275,0,0.95,BC1_to_Salmon=2; BC1_to_Trout=2; BC2_to_Salmon=5; BC2_to_Trout=2; BC3_to_Salmon=2; BC3_to_Trout=2; F1=1; F2=4
763,snps_10_sample_20_pop_1_ind_1,3,10,20,1,1,1,20,1,TRUE,20,0,TRUE,15,15,0,5,TRUE,FALSE,0.4975,0.05,1,BC1_to_Salmon=3; BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=3; BC3_to_Salmon=3; BC3_to_Trout=3; F1=1; F2=4
764,snps_10_sample_20_pop_1_ind_1,4,10,20,1,1,1,20,1,TRUE,20,0,TRUE,16,16,0,4,TRUE,FALSE,0.6175,0.05,1,BC1_to_Salmon=3; BC1_to_Trout=5; BC2_to_Salmon=2; BC2_to_Trout=4; BC3_to_Salmon=1; BC3_to_Trout=3; F1=1; F2=1
765,snps_10_sample_20_pop_1_ind_1,5,10,20,1,1,1,20,1,TRUE,20,0,TRUE,16,16,0,4,TRUE,FALSE,0.56,0,1,BC1_to_Salmon=2; BC1_to_Trout=4; BC2_to_Trout=4; BC3_to_Salmon=3; BC3_to_Trout=1; F1=1; F2=5
766,snps_10_sample_20_pop_1_ind_1,6,10,20,1,1,1,20,1,TRUE,20,0,TRUE,15,15,0,5,TRUE,FALSE,0.6425,0,0.95,BC1_to_Trout=5; BC2_to_Salmon=3; BC2_to_Trout=4; BC3_to_Trout=3; F1=2; F2=3
767,snps_10_sample_20_pop_1_ind_1,7,10,20,1,1,1,20,1,TRUE,20,0,TRUE,16,16,0,4,TRUE,FALSE,0.47,0,0.95,BC1_to_Salmon=1; BC1_to_Trout=3; BC2_to_Salmon=7; BC2_to_Trout=2; BC3_to_Trout=3; F1=3; F2=1
768,snps_10_sample_20_pop_1_ind_1,8,10,20,1,1,1,20,1,TRUE,20,0,TRUE,15,15,0,5,TRUE,FALSE,0.5175,0,0.95,BC1_to_Salmon=1; BC1_to_Trout=4; BC2_to_Salmon=1; BC2_to_Trout=2; BC3_to_Salmon=4; BC3_to_Trout=2; F1=2; F2=4
769,snps_10_sample_20_pop_1_ind_1,9,10,20,1,1,1,20,1,TRUE,20,0,TRUE,15,15,0,5,TRUE,FALSE,0.4,0,0.95,BC1_to_Salmon=4; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=4; BC3_to_Trout=3; F1=3; F2=3
770,snps_10_sample_20_pop_1_ind_1,10,10,20,1,1,1,20,1,TRUE,20,0,TRUE,13,13,0,7,TRUE,FALSE,0.585,0.05,0.95,BC2_to_Salmon=3; BC2_to_Trout=6; BC3_to_Salmon=3; BC3_to_Trout=4; F1=3; F2=1
771,snps_10_sample_50_pop_1_ind_0,1,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.6,0,1,nonhybrid_Salmon=20; nonhybrid_Trout=30
772,snps_10_sample_50_pop_1_ind_0,2,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.56,0,1,nonhybrid_Salmon=22; nonhybrid_Trout=28
773,snps_10_sample_50_pop_1_ind_0,3,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=23; nonhybrid_Trout=27
774,snps_10_sample_50_pop_1_ind_0,4,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=25; nonhybrid_Trout=25
775,snps_10_sample_50_pop_1_ind_0,5,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=24; nonhybrid_Trout=26
776,snps_10_sample_50_pop_1_ind_0,6,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=23; nonhybrid_Trout=27
777,snps_10_sample_50_pop_1_ind_0,7,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=24; nonhybrid_Trout=26
778,snps_10_sample_50_pop_1_ind_0,8,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=24; nonhybrid_Trout=26
779,snps_10_sample_50_pop_1_ind_0,9,10,50,1,0,0,0,0,TRUE,0,50,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=23; nonhybrid_Trout=27
